date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rolling_goals,away_rolling_goals,home_rank,away_rank,home_points,away_points,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,target
2023-09-09,South Africa,Namibia,0.0,0.0,Friendly,Johannesburg,South Africa,False,1.2,1.2,63.0,114.0,1368.25,1172.41,-51.0,88.5,195.83999999999992,1,0.0,0
2023-09-09,Mexico,Australia,2.0,2.0,Friendly,Arlington,United States,True,1.8,1.3333333333333333,12.0,27.0,1665.59,1530.45,-15.0,19.5,135.13999999999987,1,0.4666666666666668,0
2023-09-09,Germany,Japan,1.0,4.0,Friendly,Wolfsburg,Germany,False,1.4,3.0,15.0,20.0,1636.32,1595.96,-5.0,17.5,40.3599999999999,1,-1.6,0
2023-09-09,China PR,Malaysia,1.0,1.0,Friendly,Chengdu,China PR,False,1.75,3.8,80.0,136.0,1304.78,1091.57,-56.0,108.0,213.21000000000004,1,-2.05,0
2023-09-09,British Virgin Islands,Turks and Caicos Islands,3.0,1.0,CONCACAF Nations League,Road Town,British Virgin Islands,False,1.0,1.5,206.0,202.0,804.11,839.39,4.0,204.0,-35.27999999999997,0,-0.5,1
2023-09-09,Bahamas,Puerto Rico,1.0,6.0,CONCACAF Nations League,Nassau,Bahamas,False,0.5,2.0,197.0,163.0,852.87,993.8,34.0,180.0,-140.92999999999995,0,-1.5,0
2023-09-09,Antigua and Barbuda,Guyana,1.0,5.0,CONCACAF Nations League,North Sound,Antigua and Barbuda,False,0.6666666666666666,0.6,132.0,168.0,1107.51,981.69,-36.0,150.0,125.81999999999994,0,0.06666666666666665,0
2023-09-09,Côte d'Ivoire,Lesotho,1.0,0.0,African Cup of Nations qualification,San-Pédro,Ivory Coast,False,1.6666666666666667,1.2,52.0,151.0,1433.38,1038.68,-99.0,101.5,394.70000000000005,0,0.4666666666666668,1
2023-09-10,Albania,Poland,2.0,0.0,UEFA Euro qualification,Tirana,Albania,False,1.5,1.4,65.0,26.0,1357.39,1536.99,39.0,45.5,-179.5999999999999,0,0.10000000000000009,1
2023-09-10,Montenegro,Bulgaria,2.0,1.0,UEFA Euro qualification,Podgorica,Montenegro,False,0.8,0.4,71.0,77.0,1343.45,1315.48,-6.0,74.0,27.970000000000027,0,0.4,1
2023-09-10,Lithuania,Serbia,1.0,3.0,UEFA Euro qualification,Kaunas,Lithuania,False,0.6,1.8,144.0,25.0,1069.97,1539.03,119.0,84.5,-469.05999999999995,0,-1.2000000000000002,0
2023-09-10,Thailand,Iraq,2.0,2.0,King's Cup,Chiang Mai,Thailand,False,1.2,1.4,113.0,70.0,1174.37,1345.21,43.0,91.5,-170.84000000000015,0,-0.19999999999999996,0
2023-09-10,San Marino,Slovenia,0.0,4.0,UEFA Euro qualification,Serravalle,San Marino,False,0.0,1.8,208.0,61.0,753.11,1391.04,147.0,134.5,-637.93,0,-1.8,0
2023-09-10,Lebanon,India,1.0,0.0,King's Cup,Chiang Mai,Thailand,True,1.6,1.2,100.0,99.0,1205.77,1208.69,1.0,99.5,-2.9200000000000728,0,0.40000000000000013,1
2023-09-10,Faroe Islands,Moldova,0.0,1.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,0.4,1.0,129.0,164.0,1126.3,990.73,-35.0,146.5,135.56999999999994,0,-0.6,0
2023-09-10,Finland,Denmark,0.0,1.0,UEFA Euro qualification,Helsinki,Finland,False,2.2,2.2,55.0,19.0,1419.47,1597.37,36.0,37.0,-177.89999999999986,0,0.0,0
2023-09-10,Greece,Gibraltar,5.0,0.0,UEFA Euro qualification,Athens,Greece,False,1.0,0.0,50.0,198.0,1441.06,851.64,-148.0,124.0,589.42,0,1.0,1
2023-09-10,Kazakhstan,Northern Ireland,1.0,0.0,UEFA Euro qualification,Astana,Kazakhstan,False,1.6,0.8,104.0,64.0,1198.24,1361.17,40.0,84.0,-162.93000000000006,0,0.8,1
2023-09-10,The Gambia,Congo,2.0,2.0,African Cup of Nations qualification,Marrakech,Morocco,True,1.3333333333333333,0.6666666666666666,119.0,106.0,1159.82,1190.63,13.0,112.5,-30.810000000000173,0,0.6666666666666666,0
2023-09-10,El Salvador,Trinidad and Tobago,2.0,3.0,CONCACAF Nations League,San Salvador,El Salvador,False,0.8,1.0,75.0,102.0,1325.47,1199.74,-27.0,88.5,125.73000000000002,0,-0.19999999999999996,0
2023-09-10,Martinique,Curaçao,1.0,0.0,CONCACAF Nations League,Fort-de-France,Martinique,False,1.8,0.2,100.0,88.0,0.0,1267.87,12.0,94.0,-1267.87,0,1.6,1
2023-09-10,Guadeloupe,Sint Maarten,4.0,0.0,CONCACAF Nations League,Sainte-Anne,Guadeloupe,False,2.4,2.2,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0,0.19999999999999973,1
2023-09-10,Guatemala,Panama,1.0,1.0,CONCACAF Nations League,Guatemala City,Guatemala,False,1.0,2.0,107.0,45.0,1186.71,1453.94,62.0,76.0,-267.23,0,-1.0,0
2023-09-10,Hungary,Czechia,1.0,1.0,Friendly,Budapest,Hungary,False,1.6,2.2,36.0,37.0,1504.57,1503.69,-1.0,36.5,0.8799999999998818,1,-0.6000000000000001,0
2023-09-10,Nigeria,São Tomé and Príncipe,6.0,0.0,African Cup of Nations qualification,Uyo,Nigeria,False,1.3333333333333333,0.6666666666666666,39.0,186.0,1486.48,900.07,-147.0,112.5,586.41,0,0.6666666666666666,1
2023-09-10,Togo,Cabo Verde,3.0,2.0,African Cup of Nations qualification,Lomé,Togo,False,1.25,1.0,122.0,66.0,1140.88,1354.65,56.0,94.0,-213.76999999999998,0,0.25,1
2023-09-10,St Lucia,St Kitts and Nevis,2.0,0.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,2.2,0.4,170.0,145.0,978.91,1066.81,25.0,157.5,-87.89999999999998,0,1.8000000000000003,1
2023-09-10,Republic of Ireland,Netherlands,1.0,2.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1.4,2.0,53.0,7.0,1426.26,1731.23,46.0,30.0,-304.97,0,-0.6000000000000001,0
2023-09-11,Vietnam,Palestine,2.0,0.0,Friendly,Nam Định,Vietnam,False,1.2,0.75,95.0,96.0,1238.23,1233.02,-1.0,95.5,5.210000000000036,1,0.44999999999999996,1
2023-09-11,Slovakia,Liechtenstein,3.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,1.0,0.2,47.0,200.0,1447.05,848.82,-153.0,123.5,598.2299999999999,0,0.8,1
2023-09-11,Portugal,Luxembourg,9.0,0.0,UEFA Euro qualification,São João da Venda,Portugal,False,3.0,1.4,9.0,89.0,1718.25,1262.72,-80.0,49.0,455.53,0,1.6,1
2023-09-11,Iceland,Bosnia and Herzegovina,1.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,1.8,1.0,67.0,62.0,1352.98,1381.1,5.0,64.5,-28.11999999999989,0,0.8,1
2023-09-11,Latvia,Wales,0.0,2.0,UEFA Euro qualification,Riga,Latvia,False,1.0,0.8,134.0,35.0,1096.19,1506.04,99.0,84.5,-409.8499999999999,0,0.19999999999999996,0
2023-09-11,Armenia,Croatia,0.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,2.0,2.4,90.0,6.0,1252.6,1742.55,84.0,48.0,-489.95000000000005,0,-0.3999999999999999,0
2023-09-11,Guinea-Bissau,Sierra Leone,2.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,0.6666666666666666,2.0,112.0,120.0,1178.93,1156.11,-8.0,116.0,22.820000000000164,0,-1.3333333333333335,1
2023-09-11,Kuwait,Kyrgyz Republic,1.0,3.0,Friendly,Dubai,United Arab Emirates,True,2.0,0.5,137.0,97.0,1090.42,1224.8,40.0,117.0,-134.37999999999988,1,1.5,0
2023-09-11,Hong Kong,Brunei Darussalam,10.0,0.0,Friendly,Hong Kong,Hong Kong,False,0.4,0.5,146.0,190.0,1062.39,891.12,-44.0,168.0,171.2700000000001,1,-0.09999999999999998,1
2023-09-11,Cambodia,Macau,4.0,0.0,Friendly,Phnom Penh,Cambodia,False,1.6,0.0,176.0,182.0,942.97,913.68,-6.0,179.0,29.290000000000077,1,1.6,1
2023-09-11,Cayman Islands,Aruba,1.0,2.0,CONCACAF Nations League,George Town,Cayman Islands,False,1.5,0.0,193.0,199.0,859.83,850.88,-6.0,196.0,8.950000000000045,0,1.5,0
2023-09-11,Saint Martin,Bonaire,2.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True,3.333333333333333,1.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0,2.333333333333333,1
2023-09-11,Nicaragua,Barbados,5.0,1.0,CONCACAF Nations League,Managua,Nicaragua,False,1.2,1.4,141.0,166.0,1076.11,984.05,-25.0,153.5,92.05999999999995,0,-0.19999999999999996,1
2023-09-11,Dominican Republic,Montserrat,3.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False,0.75,1.0,152.0,179.0,1036.74,938.02,-27.0,165.5,98.72000000000003,0,-0.25,1
2023-09-11,Myanmar,Nepal,1.0,0.0,Friendly,Yangon,Myanmar,False,0.6,0.4,160.0,175.0,1000.26,958.05,-15.0,167.5,42.210000000000036,1,0.19999999999999996,1
2023-09-12,United States,Oman,4.0,0.0,Friendly,Saint Paul,United States,False,3.6,1.2,100.0,73.0,0.0,1332.45,27.0,86.5,-1332.45,1,2.4000000000000004,1
2023-09-12,Morocco,Burkina Faso,1.0,0.0,Friendly,Lens,France,True,0.75,0.75,14.0,56.0,1655.5,1419.18,-42.0,35.0,236.31999999999994,1,0.0,1
2023-09-12,Philippines,Afghanistan,2.0,1.0,Friendly,Manila,Philippines,False,0.8,0.6666666666666666,135.0,157.0,1095.66,1020.32,-22.0,146.0,75.34000000000003,1,0.13333333333333341,1
2023-09-12,Scotland,England,1.0,3.0,Friendly,Glasgow,Scotland,False,2.4,3.2,30.0,4.0,1520.24,1797.39,26.0,17.0,-277.1500000000001,1,-0.8000000000000003,0
2023-09-12,Senegal,Algeria,0.0,1.0,Friendly,Diamniadio,Senegal,False,2.4,1.2,18.0,33.0,1612.61,1511.23,-15.0,25.5,101.37999999999988,1,1.2,0
2023-09-12,Singapore,Chinese Taipei,3.0,1.0,Friendly,Bishan,Singapore,False,1.0,2.0,158.0,153.0,1014.78,1028.18,5.0,155.5,-13.400000000000091,1,-1.0,1
2023-09-12,South Africa,Congo DR,1.0,0.0,Friendly,Johannesburg,South Africa,False,1.0,1.8,63.0,69.0,1368.25,1350.11,-6.0,66.0,18.1400000000001,1,-0.8,1
2023-09-12,United Arab Emirates,Costa Rica,4.0,1.0,Friendly,Zagreb,Croatia,True,0.8,2.0,72.0,46.0,1336.28,1453.56,26.0,59.0,-117.27999999999997,1,-1.2,1
2023-09-12,Cameroon,Burundi,3.0,0.0,African Cup of Nations qualification,Garoua,Cameroon,False,1.3333333333333333,2.0,42.0,140.0,1470.97,1085.06,-98.0,91.0,385.9100000000001,0,-0.6666666666666667,1
2023-09-12,Mexico,Uzbekistan,3.0,3.0,Friendly,Atlanta,United States,True,1.6,2.0,12.0,74.0,1665.59,1327.58,-62.0,43.0,338.01,1,-0.3999999999999999,0
2023-09-12,Spain,Cyprus,6.0,0.0,UEFA Euro qualification,Granada,Spain,False,2.4,0.8,10.0,118.0,1703.45,1163.73,-108.0,64.0,539.72,0,1.5999999999999999,1
2023-09-12,Italy,Ukraine,2.0,1.0,UEFA Euro qualification,Milan,Italy,False,1.6,1.6,8.0,24.0,1726.58,1541.25,-16.0,16.0,185.32999999999993,0,0.0,1
2023-09-12,Malta,North Macedonia,0.0,2.0,UEFA Euro qualification,Ta' Qali,Malta,False,0.4,1.2,171.0,68.0,972.86,1350.53,103.0,119.5,-377.66999999999996,0,-0.7999999999999999,0
2023-09-12,Belgium,Estonia,5.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,2.2,0.4,5.0,111.0,1788.55,1179.3,-106.0,58.0,609.25,0,1.8000000000000003,1
2023-09-12,Sweden,Austria,1.0,3.0,UEFA Euro qualification,Stockholm,Sweden,False,2.8,2.0,23.0,29.0,1547.11,1528.06,-6.0,26.0,19.049999999999955,0,0.7999999999999998,0
2023-09-12,Switzerland,Andorra,3.0,0.0,UEFA Euro qualification,Sion,Switzerland,False,2.8,0.6,13.0,154.0,1661.12,1022.3,-141.0,83.5,638.8199999999999,0,2.1999999999999997,1
2023-09-12,Israel,Belarus,1.0,0.0,UEFA Euro qualification,Tel Aviv,Israel,False,1.2,0.8,76.0,98.0,1323.81,1212.28,-22.0,87.0,111.52999999999997,0,0.3999999999999999,1
2023-09-12,Romania,Kosovo,2.0,0.0,UEFA Euro qualification,Bucharest,Romania,False,1.4,1.0,48.0,109.0,1443.98,1179.69,-61.0,78.5,264.28999999999996,0,0.3999999999999999,1
2023-09-12,Korea Republic,Saudi Arabia,1.0,0.0,Friendly,Newcastle,England,True,0.8,0.8,28.0,54.0,1529.3,1421.46,-26.0,41.0,107.83999999999992,1,0.0,1
2023-09-12,Norway,Georgia,2.0,1.0,UEFA Euro qualification,Oslo,Norway,False,2.2,2.0,44.0,78.0,1458.47,1312.8,-34.0,61.0,145.67000000000007,0,0.20000000000000018,1
2023-09-12,Kenya,South Sudan,0.0,1.0,Friendly,Nairobi,Kenya,False,1.0,0.8,105.0,167.0,1191.07,983.35,-62.0,136.0,207.7199999999999,1,0.19999999999999996,0
2023-09-12,Qatar,Russia,1.0,1.0,Friendly,Al Wakrah,Qatar,False,0.8,1.5,59.0,38.0,1395.57,1495.53,21.0,48.5,-99.96000000000004,1,-0.7,0
2023-09-12,IR Iran,Angola,4.0,0.0,Friendly,Tehran,Iran,False,3.0,1.4,22.0,116.0,1556.59,1169.07,-94.0,69.0,387.52,1,1.6,1
2023-09-12,Honduras,Grenada,4.0,0.0,CONCACAF Nations League,Tegucigalpa,Honduras,False,0.6,1.2,79.0,174.0,1309.23,960.77,-95.0,126.5,348.46000000000004,0,-0.6,1
2023-09-12,St Vincent and the Grenadines,Bermuda,4.0,3.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,1.3333333333333333,0.3333333333333333,178.0,173.0,938.28,966.27,5.0,175.5,-27.99000000000001,0,1.0,1
2023-09-12,French Guiana,Belize,0.0,2.0,CONCACAF Nations League,Cayenne,French Guiana,False,1.2,0.6666666666666666,100.0,177.0,0.0,939.96,-77.0,138.5,-939.96,0,0.5333333333333333,0
2023-09-12,Guyana,Bahamas,3.0,2.0,CONCACAF Nations League,Leonora,Guyana,False,1.2,0.6666666666666666,168.0,197.0,981.69,852.87,-29.0,182.5,128.82000000000005,0,0.5333333333333333,1
2023-09-12,Puerto Rico,Antigua and Barbuda,5.0,0.0,CONCACAF Nations League,Nassau,Bahamas,True,2.8,0.75,163.0,132.0,993.8,1107.51,31.0,147.5,-113.71000000000004,0,2.05,1
2023-09-12,Turks and Caicos Islands,Dominica,0.0,3.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,1.3333333333333333,1.0,202.0,184.0,839.39,904.88,18.0,193.0,-65.49000000000001,0,0.33333333333333326,0
2023-09-12,Bolivia,Argentina,0.0,3.0,FIFA World Cup qualification,La Paz,Bolivia,False,0.8,2.8,83.0,1.0,1295.09,1843.73,82.0,42.0,-548.6400000000001,0,-1.9999999999999998,0
2023-09-12,Ecuador,Uruguay,2.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,1.4,2.4,40.0,16.0,1486.47,1633.13,24.0,28.0,-146.66000000000008,0,-1.0,1
2023-09-12,Jamaica,Haiti,2.0,2.0,CONCACAF Nations League,Kingston,Jamaica,False,2.2,0.8,58.0,87.0,1409.73,1272.64,-29.0,72.5,137.08999999999992,0,1.4000000000000001,0
2023-09-12,Venezuela,Paraguay,1.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False,1.0,1.3333333333333333,57.0,49.0,1417.23,1442.64,8.0,53.0,-25.410000000000082,0,-0.33333333333333326,1
2023-09-12,Chile,Colombia,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,2.4,1.6,32.0,17.0,1511.31,1624.91,15.0,24.5,-113.60000000000014,0,0.7999999999999998,0
2023-09-12,Azerbaijan,Jordan,2.0,1.0,Friendly,Baku,Azerbaijan,False,0.5,2.0,121.0,82.0,1143.22,1296.26,39.0,101.5,-153.03999999999996,1,-1.5,1
2023-09-12,Bahrain,Turkmenistan,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,0.8,0.2,86.0,138.0,1282.05,1089.77,-52.0,112.0,192.27999999999997,1,0.6000000000000001,0
2023-09-12,China PR,Syria,0.0,1.0,Friendly,Chengdu,China PR,False,1.6,1.0,80.0,94.0,1304.78,1241.62,-14.0,87.0,63.16000000000008,1,0.6000000000000001,0
2023-09-12,Egypt,Tunisia,1.0,3.0,Friendly,Cairo,Egypt,False,2.4,1.6,34.0,31.0,1509.89,1516.66,3.0,32.5,-6.769999999999982,1,0.7999999999999998,0
2023-09-12,Germany,France,2.0,1.0,Friendly,Dortmund,Germany,False,1.2,2.2,15.0,2.0,1636.32,1843.54,13.0,8.5,-207.22000000000003,1,-1.0000000000000002,1
2023-09-12,Japan,Turkey,4.0,2.0,Friendly,Genk,Belgium,True,3.2,1.6,20.0,100.0,1595.96,0.0,-80.0,60.0,1595.96,1,1.6,1
2023-09-12,Ghana,Liberia,3.0,1.0,Friendly,Accra,Ghana,False,1.0,1.5,60.0,148.0,1391.13,1049.94,-88.0,104.0,341.19000000000005,1,-0.5,1
2023-09-12,Peru,Brazil,0.0,1.0,FIFA World Cup qualification,Lima,Peru,False,0.4,3.0,21.0,3.0,1561.2,1828.27,18.0,12.0,-267.06999999999994,0,-2.6,0
2023-09-12,Cuba,Suriname,1.0,0.0,CONCACAF Nations League,Santiago,Cuba,False,0.6,0.3333333333333333,172.0,143.0,968.29,1073.57,29.0,157.5,-105.27999999999997,0,0.26666666666666666,1
2023-10-08,New Caledonia,Vanuatu,4.0,0.0,MSG Prime Minister's Cup,New Caledonia,New Caledonia,False,1.5,1.0,163.0,168.0,995.58,986.44,-5.0,165.5,9.139999999999986,0,0.5,1
2023-10-08,Papua New Guinea,Solomon Islands,1.0,3.0,MSG Prime Minister's Cup,New Caledonia,New Caledonia,True,1.0,1.5,162.0,133.0,1003.28,1097.61,29.0,147.5,-94.32999999999993,0,-0.5,0
2023-10-10,China PR,Vietnam,2.0,0.0,Friendly,Dalian,China PR,False,1.6,1.2,80.0,95.0,1297.25,1243.14,-15.0,87.5,54.1099999999999,1,0.40000000000000013,1
2023-10-11,Wales,Gibraltar,4.0,0.0,Friendly,Wrexham,Wales,False,1.0,0.0,33.0,198.0,1510.52,845.4,-165.0,115.5,665.12,1,1.0,1
2023-10-11,Solomon Islands,Vanuatu,1.0,0.0,MSG Prime Minister's Cup,New Caledonia,New Caledonia,True,1.8,0.6666666666666666,133.0,168.0,1097.61,986.44,-35.0,150.5,111.16999999999985,0,1.1333333333333333,1
2023-10-11,New Caledonia,Papua New Guinea,3.0,1.0,MSG Prime Minister's Cup,New Caledonia,New Caledonia,False,2.333333333333333,1.0,163.0,162.0,995.58,1003.28,1.0,162.5,-7.699999999999932,0,1.333333333333333,1
2023-10-12,Nepal,Laos,1.0,1.0,FIFA World Cup qualification,Kathmandu,Nepal,False,0.4,1.0,175.0,186.0,953.85,899.58,-11.0,180.5,54.26999999999998,0,-0.6,0
2023-10-12,Singapore,Guam,2.0,1.0,FIFA World Cup qualification,Kallang,Singapore,False,1.4,0.0,157.0,201.0,1016.47,838.33,-44.0,179.0,178.14,0,1.4,1
2023-10-12,Yemen,Sri Lanka,3.0,0.0,FIFA World Cup qualification,Abha,Saudi Arabia,True,0.6666666666666666,0.0,156.0,202.0,1020.37,825.25,-46.0,179.0,195.12,0,0.6666666666666666,1
2023-10-12,Bahrain,Kyrgyz Republic,2.0,0.0,Friendly,Arad,Bahrain,False,0.8,1.0,86.0,96.0,1273.54,1228.6,-10.0,91.0,44.940000000000055,1,-0.19999999999999996,1
2023-10-12,Egypt,Zambia,1.0,0.0,Friendly,Al Ain,United Arab Emirates,True,2.2,2.0,35.0,82.0,1508.93,1289.63,-47.0,58.5,219.29999999999995,1,0.20000000000000018,1
2023-10-12,Georgia,Thailand,8.0,0.0,Friendly,Tbilisi,Georgia,False,1.0,1.4,79.0,112.0,1299.32,1181.21,-33.0,95.5,118.1099999999999,1,-0.3999999999999999,1
2023-10-12,Montenegro,Lebanon,3.0,2.0,Friendly,Podgorica,Montenegro,False,1.0,1.4,68.0,101.0,1349.34,1205.56,-33.0,84.5,143.77999999999997,1,-0.3999999999999999,1
2023-10-12,Russia,Cameroon,1.0,0.0,Friendly,Moscow,Russia,False,1.3333333333333333,1.75,39.0,41.0,1495.53,1475.6,-2.0,40.0,19.930000000000064,1,-0.41666666666666674,1
2023-10-12,Cyprus,Norway,0.0,4.0,UEFA Euro qualification,Larnaca,Cyprus,False,0.8,2.6,120.0,43.0,1155.95,1470.88,77.0,81.5,-314.93000000000006,0,-1.8,0
2023-10-12,Spain,Scotland,2.0,0.0,UEFA Euro qualification,Seville,Spain,False,3.0,2.0,10.0,31.0,1710.72,1522.67,-21.0,20.5,188.04999999999995,0,1.0,1
2023-10-12,Latvia,Armenia,2.0,0.0,UEFA Euro qualification,Riga,Latvia,False,0.6,1.8,136.0,91.0,1089.99,1254.47,45.0,113.5,-164.48000000000002,0,-1.2000000000000002,1
2023-10-12,Croatia,Turkey,0.0,1.0,UEFA Euro qualification,Osijek,Croatia,False,2.4,1.6,6.0,100.0,1747.83,0.0,-94.0,53.0,1747.83,0,0.7999999999999998,0
2023-10-12,Faroe Islands,Poland,0.0,2.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,0.2,1.2,131.0,30.0,1106.52,1524.61,101.0,80.5,-418.0899999999999,0,-1.0,0
2023-10-12,Albania,Czechia,3.0,0.0,UEFA Euro qualification,Tirana,Albania,False,1.6,1.8,62.0,37.0,1377.47,1500.44,25.0,49.5,-122.97000000000003,0,-0.19999999999999996,1
2023-10-12,Andorra,Kosovo,0.0,3.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,0.6,0.8,153.0,111.0,1024.58,1181.91,42.0,132.0,-157.33000000000015,0,-0.20000000000000007,0
2023-10-12,Belarus,Romania,0.0,0.0,UEFA Euro qualification,Budapest,Hungary,True,0.8,1.4,105.0,47.0,1198.22,1448.02,58.0,76.0,-249.79999999999995,0,-0.5999999999999999,0
2023-10-12,Sweden,Moldova,3.0,1.0,Friendly,Stockholm,Sweden,False,3.0,1.0,23.0,159.0,1538.84,1010.1,-136.0,91.0,528.7399999999999,1,2.0,1
2023-10-12,Myanmar,Macau,5.0,1.0,FIFA World Cup qualification,Yangon,Myanmar,False,0.8,0.0,161.0,185.0,1004.46,903.89,-24.0,173.0,100.57000000000005,0,0.8,1
2023-10-12,Algeria,Cabo Verde,5.0,1.0,Friendly,Constantine,Algeria,False,1.0,1.2,34.0,71.0,1509.5,1337.29,-37.0,52.5,172.21000000000004,1,-0.19999999999999996,1
2023-10-12,Indonesia,Brunei Darussalam,6.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,1.4,0.4,147.0,191.0,1052.87,887.58,-44.0,169.0,165.28999999999985,0,0.9999999999999999,1
2023-10-12,Maldives,Bangladesh,1.0,1.0,FIFA World Cup qualification,Malé,Maldives,False,1.0,1.4,155.0,189.0,1021.85,894.23,-34.0,172.0,127.62,0,-0.3999999999999999,0
2023-10-12,Suriname,Haiti,1.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,0.25,1.2,145.0,87.0,1063.06,1270.76,58.0,116.0,-207.70000000000005,0,-0.95,0
2023-10-12,Grenada,Jamaica,1.0,4.0,CONCACAF Nations League,St. George's,Grenada,False,1.0,1.8,173.0,56.0,959.17,1413.73,117.0,114.5,-454.56000000000006,0,-0.8,0
2023-10-12,Sint Maarten,St Kitts and Nevis,2.0,3.0,CONCACAF Nations League,The Valley,Anguilla,True,2.0,0.2,100.0,146.0,0.0,1058.06,-46.0,123.0,-1058.06,0,1.8,0
2023-10-12,St Lucia,Guadeloupe,2.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,2.6,2.8,166.0,100.0,987.66,0.0,66.0,133.0,987.66,0,-0.19999999999999973,1
2023-10-12,Bonaire,Anguilla,2.0,0.0,CONCACAF Nations League,Rincon,Bonaire,False,1.0,0.5,100.0,206.0,0.0,785.69,-106.0,153.0,-785.69,0,0.5,1
2023-10-12,Dominica,British Virgin Islands,1.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,True,2.0,2.0,182.0,205.0,911.33,812.12,-23.0,193.5,99.21000000000004,0,0.0,0
2023-10-12,Colombia,Uruguay,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1.2,2.4,16.0,17.0,1629.6,1626.51,-1.0,16.5,3.089999999999918,0,-1.2,0
2023-10-12,Cuba,Honduras,0.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True,0.8,1.4,169.0,77.0,981.15,1305.78,92.0,123.0,-324.63,0,-0.5999999999999999,0
2023-10-12,Argentina,Paraguay,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,3.0,1.0,1.0,52.0,1851.41,1432.08,-51.0,26.5,419.33000000000015,0,2.0,1
2023-10-12,Brazil,Venezuela,1.0,1.0,FIFA World Cup qualification,Cuiabá,Brazil,False,2.6,0.8,3.0,53.0,1837.61,1422.83,-50.0,28.0,414.78,0,1.8,0
2023-10-12,Chile,Peru,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,1.8,0.4,36.0,22.0,1504.75,1551.91,14.0,29.0,-47.16000000000008,0,1.4,1
2023-10-12,Afghanistan,Mongolia,1.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,0.75,1.0,158.0,183.0,1014.25,908.71,-25.0,170.5,105.53999999999996,0,-0.25,1
2023-10-12,Cambodia,Pakistan,0.0,0.0,FIFA World Cup qualification,Phnom Penh,Cambodia,False,2.2,0.2,177.0,197.0,948.64,847.67,-20.0,187.0,100.97000000000003,0,2.0,0
2023-10-12,Chinese Taipei,Timor-Leste,4.0,0.0,FIFA World Cup qualification,Kaohsiung,Taiwan,False,1.75,0.0,154.0,192.0,1023.66,860.45,-38.0,173.0,163.20999999999992,0,1.75,1
2023-10-12,Hong Kong,Bhutan,4.0,0.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,2.2,0.8,146.0,184.0,1062.39,905.78,-38.0,165.0,156.61000000000013,0,1.4000000000000001,1
2023-10-12,Bolivia,Ecuador,1.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,0.4,1.6,83.0,38.0,1287.86,1497.66,45.0,60.5,-209.80000000000018,0,-1.2000000000000002,0
2023-10-13,Nigeria,Saudi Arabia,2.0,2.0,Friendly,Portimão,Portugal,True,2.5,0.8,40.0,57.0,1488.86,1412.82,-17.0,48.5,76.03999999999996,1,1.7,0
2023-10-13,South Africa,Eswatini,0.0,0.0,Friendly,Johannesburg,South Africa,False,0.8,0.6,65.0,144.0,1368.25,1065.69,-79.0,104.5,302.55999999999995,1,0.20000000000000007,0
2023-10-13,Vietnam,Uzbekistan,0.0,2.0,Friendly,Dalian,China PR,True,0.8,2.0,95.0,75.0,1243.14,1328.35,20.0,85.0,-85.20999999999981,1,-1.2,0
2023-10-13,Republic of Ireland,Greece,0.0,2.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1.0,1.4,55.0,51.0,1416.32,1437.26,4.0,53.0,-20.940000000000055,0,-0.3999999999999999,0
2023-10-13,Netherlands,France,1.0,2.0,UEFA Euro qualification,Amsterdam,Netherlands,False,2.4,1.6,7.0,2.0,1743.15,1840.76,5.0,4.5,-97.6099999999999,0,0.7999999999999998,0
