date,home_team,away_team,rank_diff_inv,rating_diff,form_diff,h_inv_rank,h_squad_rating,h_recent_form,squad_rank_interaction,rating_delta_form,target
2025-09-04,Suriname,Panama,-101.0,0,-1.6,74.0,70,1.0,5180.0,0.0,0
2025-09-04,Guatemala,El Salvador,-27.0,0,0.3999999999999999,105.0,70,1.4,7350.0,0.0,0
2025-09-05,Australia,New Zealand,78.0,5,0.20000000000000018,187.0,74,2.6,13838.0,13.0,1
2025-09-05,Indonesia,Chinese Taipei,37.0,0,0.0,83.0,70,1.2,5810.0,0.0,1
2025-09-05,Romania,Canada,-7.0,-5,0.0,167.0,70,1.8,11690.0,-9.0,0
2025-09-05,Djibouti,Burkina Faso,-129.0,0,-1.4,20.0,70,0.4,1400.0,0.0,0
2025-09-05,Egypt,Ethiopia,114.0,6,1.0000000000000002,181.0,76,2.2,13756.0,13.200000000000001,1
2025-09-05,South Sudan,Congo DR,-114.0,-3,-1.5999999999999999,40.0,70,0.8,2800.0,-2.4000000000000004,0
2025-09-05,Mauritania,Togo,7.0,0,0.19999999999999996,100.0,70,1.0,7000.0,0.0,1
2025-09-05,Senegal,Sudan,99.0,9,1.2000000000000002,191.0,79,2.2,15089.0,19.8,1
2025-09-05,Benin,Zimbabwe,35.0,0,0.0,123.0,70,0.6,8610.0,0.0,1
2025-09-05,South Africa,Lesotho,94.0,2,0.6000000000000001,153.0,72,2.0,11016.0,4.0,1
2025-09-05,Congo,Tanzania,-7.0,0,0.0,95.0,70,0.2,6650.0,0.0,0
2025-09-05,Morocco,Niger,113.0,10,1.0,198.0,80,3.0,15840.0,30.0,1
2025-09-05,Kenya,The Gambia,33.0,0,-0.6000000000000001,110.0,70,1.0,7700.0,0.0,0
2025-09-05,Côte d'Ivoire,Burundi,103.0,8,0.6000000000000001,179.0,78,2.0,13962.0,16.0,1
2025-09-05,Somalia,Guinea,-120.0,0,-0.9999999999999999,10.0,70,0.4,700.0,0.0,0
2025-09-05,Uganda,Mozambique,9.0,0,0.19999999999999996,122.0,70,1.4,8540.0,0.0,1
2025-09-05,Namibia,Malawi,28.0,0,0.3999999999999999,107.0,70,1.2,7490.0,0.0,0
2025-09-05,Slovenia,Sweden,-23.0,-7,-0.19999999999999973,161.0,70,2.2,11270.0,-15.400000000000002,0
2025-09-05,Switzerland,Kosovo,89.0,9,-1.0,197.0,79,2.0,15563.0,18.0,1
2025-09-05,Denmark,Scotland,32.0,3,0.19999999999999996,192.0,79,2.0,15168.0,6.0,0
2025-09-05,Greece,Belarus,49.0,0,0.3999999999999999,164.0,70,2.4,11480.0,0.0,1
2025-09-05,Iceland,Azerbaijan,42.0,0,0.39999999999999997,141.0,70,0.6,9870.0,0.0,1
2025-09-05,Ukraine,France,-22.0,-8,0.0,188.0,77,1.8,14476.0,-14.4,0
2025-09-05,Italy,Estonia,112.0,12,0.20000000000000007,202.0,82,0.8,16564.0,9.600000000000001,1
2025-09-05,Moldova,Israel,-70.0,0,-2.1999999999999997,63.0,70,0.2,4410.0,0.0,0
2025-09-05,Faroe Islands,Croatia,-128.0,-12,-1.4,72.0,70,0.6,5040.0,-7.199999999999999,0
2025-09-05,Montenegro,Czechia,-28.0,-7,-0.3999999999999999,138.0,70,2.0,9660.0,-14.0,0
2025-09-05,Bermuda,Jamaica,-109.0,0,-0.6000000000000001,42.0,70,1.2,2940.0,0.0,0
2025-09-05,Trinidad and Tobago,Curaçao,-13.0,2,-0.6000000000000001,111.0,70,1.0,7770.0,2.0,0
2025-09-05,Haiti,Honduras,-9.0,-2,-0.5999999999999999,126.0,68,0.8,8568.0,-1.6,0
2025-09-05,Nicaragua,Costa Rica,-81.0,0,-1.4000000000000001,81.0,70,0.8,5670.0,0.0,0
2025-09-06,Sri Lanka,Maldives,-37.0,0,1.8,12.0,70,1.8,840.0,0.0,0
2025-09-06,Mexico,Japan,-1.0,0,0.6000000000000001,195.0,78,2.6,15210.0,0.0,0
2025-09-06,Nepal,Bangladesh,10.0,0,0.0,36.0,70,1.4,2520.0,0.0,0
2025-09-06,United States,Korea Republic,-77.0,1,0.19999999999999996,112.0,78,2.0,8736.0,2.0,0
2025-09-06,Nigeria,Rwanda,91.0,8,1.0,173.0,78,1.8,13494.0,14.4,1
2025-09-06,Republic of Ireland,Hungary,-30.0,-6,0.8,150.0,70,1.6,10500.0,-9.600000000000001,0
2025-09-06,Armenia,Portugal,-88.0,-14,-0.8,116.0,70,0.8,8120.0,-11.200000000000001,0
2025-09-06,Austria,Cyprus,101.0,8,0.8,190.0,78,1.6,14820.0,12.8,1
2025-09-06,San Marino,Bosnia and Herzegovina,-135.0,-4,-1.4,2.0,70,0.6,140.0,-2.4,0
2025-09-06,Latvia,Serbia,-102.0,-7,-0.8,75.0,70,1.0,5250.0,-7.0,0
2025-09-06,England,Andorra,165.0,15,2.1999999999999997,208.0,85,2.4,17680.0,36.0,1
2025-09-07,Central African Republic,Comoros,-10.0,0,-0.3999999999999999,84.0,70,0.8,5880.0,0.0,0
2025-09-07,Germany,Northern Ireland,60.0,13,-0.5999999999999999,199.0,83,0.8,16517.0,10.4,1
2025-09-07,Luxembourg,Slovakia,-45.0,0,0.0,125.0,70,0.8,8750.0,0.0,0
2025-09-07,Georgia,Bulgaria,15.0,0,1.8,146.0,70,2.0,10220.0,0.0,1
2025-09-07,Turkey,Spain,-97.0,-7,0.5999999999999999,112.0,77,2.4,8624.0,-16.8,0
2025-09-07,Lithuania,Netherlands,-132.0,-13,-1.2000000000000002,73.0,70,0.6,5110.0,-7.8,0
2025-09-07,Poland,Finland,34.0,7,0.6000000000000001,182.0,77,2.0,14014.0,14.0,1
2025-09-07,North Macedonia,Liechtenstein,131.0,0,1.6,140.0,70,1.6,9800.0,0.0,1
2025-09-07,Belgium,Kazakhstan,103.0,13,1.4,206.0,83,2.0,17098.0,26.0,1
2025-09-07,Qatar,Russia,-10.0,2,-1.2000000000000002,168.0,72,1.0,12096.0,2.0,0
2025-09-07,Fiji,Hong Kong,-4.0,0,-0.6000000000000001,62.0,70,1.0,4340.0,0.0,0
2025-09-07,Thailand,Iraq,-45.0,-1,1.0,112.0,70,2.4,7840.0,-2.4,0
2025-09-08,Czechia,Saudi Arabia,10.0,4,1.0,166.0,77,2.4,12782.0,9.6,0
2025-09-08,Indonesia,Lebanon,-15.0,0,0.19999999999999996,83.0,70,1.8,5810.0,0.0,0
2025-09-08,Malaysia,Palestine,-34.0,0,0.3999999999999999,80.0,70,2.0,5600.0,0.0,1
2025-09-08,Syria,Kuwait,42.0,0,1.0,120.0,70,1.2,8400.0,0.0,0
2025-09-08,United Arab Emirates,Bahrain,7.0,0,1.4000000000000001,143.0,70,1.6,10010.0,0.0,1
2025-09-08,Guinea-Bissau,Djibouti,77.0,0,0.0,97.0,70,0.2,6790.0,0.0,1
2025-09-08,Libya,Eswatini,38.0,0,1.0,91.0,70,1.6,6370.0,0.0,1
2025-09-08,Zambia,Morocco,-79.0,-10,-1.0,119.0,70,2.0,8330.0,-20.0,0
2025-09-08,Mozambique,Botswana,48.0,0,0.19999999999999996,113.0,70,1.2,7910.0,0.0,1
2025-09-08,Guinea,Algeria,-41.0,-6,-1.0,130.0,70,1.4,9100.0,-8.399999999999999,0
2025-09-08,Uganda,Somalia,112.0,0,1.2,122.0,70,1.4,8540.0,0.0,1
2025-09-08,Equatorial Guinea,Tunisia,-58.0,-4,-0.7999999999999998,118.0,70,1.6,8260.0,-6.4,0
2025-09-08,Malawi,Liberia,10.0,0,0.19999999999999996,79.0,70,1.4,5530.0,0.0,0
2025-09-08,Madagascar,Chad,69.0,0,0.7999999999999999,104.0,70,1.2,7280.0,0.0,1
2025-09-08,Ghana,Mali,-16.0,0,0.0,142.0,70,2.0,9940.0,0.0,1
2025-09-08,Kosovo,Sweden,-76.0,-7,0.3999999999999999,108.0,70,2.4,7560.0,-16.8,1
2025-09-08,Switzerland,Slovenia,36.0,9,0.3999999999999999,197.0,79,2.6,15563.0,23.400000000000002,1
2025-09-08,Belarus,Scotland,-45.0,-6,0.40000000000000013,115.0,70,1.8,8050.0,-10.8,0
2025-09-08,Greece,Denmark,-28.0,-9,0.3999999999999999,164.0,70,2.4,11480.0,-21.599999999999998,0
2025-09-08,Israel,Italy,-69.0,-12,1.0,133.0,70,2.4,9310.0,-28.799999999999997,0
2025-09-08,Croatia,Montenegro,62.0,12,1.0,200.0,82,2.4,16400.0,28.799999999999997,1
2025-09-08,Gibraltar,Faroe Islands,-58.0,0,-0.6,14.0,70,0.0,980.0,0.0,0
2025-09-08,El Salvador,Suriname,58.0,0,0.4,132.0,70,1.0,9240.0,0.0,0
2025-09-08,Panama,Guatemala,70.0,0,1.4000000000000001,175.0,70,2.2,12250.0,0.0,0
2025-09-09,Estonia,Andorra,47.0,0,0.6,90.0,70,0.6,6300.0,0.0,0
2025-09-09,Jordan,Dominican Republic,78.0,-1,0.19999999999999996,144.0,69,1.0,9936.0,-1.0,1
2025-09-09,Malta,San Marino,39.0,0,0.4,41.0,70,0.4,2870.0,0.0,1
2025-09-09,Mexico,Korea Republic,6.0,1,0.0,195.0,78,2.2,15210.0,2.2,0
2025-09-09,New Zealand,Australia,-78.0,-5,-1.2,109.0,69,1.8,7521.0,-9.0,0
2025-09-09,Singapore,Myanmar,6.0,0,-0.6000000000000001,51.0,70,1.4,3570.0,0.0,0
2025-09-09,Sri Lanka,Maldives,-37.0,0,1.2000000000000002,12.0,70,1.8,840.0,0.0,0
2025-09-09,United States,Japan,-84.0,0,-0.20000000000000018,112.0,78,1.4,8736.0,0.0,1
2025-09-09,Wales,Canada,9.0,-5,-0.20000000000000018,183.0,70,2.0,12810.0,-10.0,0
2025-09-09,Ecuador,Argentina,-26.0,-9,-1.2000000000000002,185.0,77,1.4,14245.0,-12.6,1
2025-09-09,Peru,Paraguay,14.0,0,-0.6000000000000001,169.0,75,1.0,12675.0,0.0,0
2025-09-09,Bolivia,Brazil,-78.0,-14,-1.2,129.0,70,0.8,9030.0,-11.200000000000001,1
2025-09-09,Venezuela,Colombia,-31.0,-10,0.0,172.0,70,1.2,12040.0,-12.0,0
2025-09-09,Chile,Uruguay,-38.0,-5,-1.2,163.0,76,0.2,12388.0,-1.0,0
2025-09-09,Sierra Leone,Ethiopia,20.0,0,-0.19999999999999996,87.0,70,1.0,6090.0,0.0,1
2025-09-09,Burkina Faso,Egypt,-32.0,-6,0.19999999999999973,149.0,70,2.4,10430.0,-14.399999999999999,0
2025-09-09,Togo,Sudan,1.0,0,0.0,93.0,70,0.8,6510.0,0.0,1
2025-09-09,Congo DR,Senegal,-37.0,-6,0.7999999999999998,154.0,73,3.0,11242.0,-18.0,0
2025-09-09,Mauritania,South Sudan,60.0,0,0.19999999999999996,100.0,70,1.0,7000.0,0.0,0
2025-09-09,Zimbabwe,Rwanda,6.0,0,0.39999999999999997,88.0,70,0.6,6160.0,0.0,0
2025-09-09,South Africa,Nigeria,-20.0,-6,0.19999999999999996,153.0,72,2.0,11016.0,-12.0,0
2025-09-09,Benin,Lesotho,64.0,0,-0.3999999999999999,123.0,70,1.0,8610.0,0.0,1
2025-09-09,Cabo Verde,Cameroon,-12.0,-3,0.0,147.0,73,2.2,10731.0,-6.6000000000000005,1
2025-09-09,Angola,Mauritius,93.0,0,0.39999999999999997,127.0,70,0.6,8890.0,0.0,1
2025-09-09,Tanzania,Niger,17.0,0,-0.9999999999999999,102.0,70,0.4,7140.0,0.0,0
2025-09-09,Kenya,Seychelles,99.0,0,1.0,110.0,70,1.0,7700.0,0.0,1
2025-09-09,Gabon,Côte d'Ivoire,-51.0,-8,0.3999999999999999,128.0,70,2.4,8960.0,-19.2,0
2025-09-09,The Gambia,Burundi,1.0,0,0.20000000000000018,77.0,70,1.6,5390.0,0.0,1
2025-09-09,Namibia,São Tomé and Príncipe,85.0,0,1.2,107.0,70,1.2,7490.0,0.0,1
2025-09-09,Azerbaijan,Ukraine,-89.0,-7,-1.0,99.0,70,0.2,6930.0,-1.4000000000000001,0
2025-09-09,France,Iceland,69.0,15,0.6000000000000001,210.0,85,1.8,17850.0,27.0,1
2025-09-09,Armenia,Republic of Ireland,-34.0,0,-1.6,116.0,70,0.2,8120.0,0.0,1
2025-09-09,Hungary,Portugal,-24.0,-8,-1.2,180.0,76,0.8,13680.0,-6.4,0
2025-09-09,Bosnia and Herzegovina,Austria,-53.0,-4,0.3999999999999999,137.0,74,2.4,10138.0,-9.6,0
2025-09-09,Cyprus,Romania,-78.0,0,-0.3999999999999999,89.0,70,0.8,6230.0,0.0,0
2025-09-09,Norway,Moldova,102.0,8,3.0,165.0,78,3.0,12870.0,24.0,1
2025-09-09,Albania,Latvia,70.0,0,0.6000000000000001,145.0,70,1.6,10150.0,0.0,1
2025-09-09,Serbia,England,-31.0,-8,-0.19999999999999973,177.0,77,2.2,13629.0,-17.6,0
2025-09-09,Jamaica,Trinidad and Tobago,40.0,0,1.2000000000000002,151.0,70,1.8,10570.0,0.0,1
2025-09-09,Curaçao,Bermuda,82.0,-2,0.0,124.0,68,1.2,8432.0,-2.4,1
2025-09-09,Costa Rica,Haiti,36.0,2,1.4,162.0,70,1.8,11340.0,3.6,0
2025-09-09,Honduras,Nicaragua,54.0,0,0.6000000000000001,135.0,70,1.6,9450.0,0.0,1
2025-10-04,St Kitts and Nevis,Saint Martin,-41.0,0,-0.6,71.0,70,0.6,4970.0,0.0,1
2025-10-05,St Kitts and Nevis,Saint Martin,-41.0,0,0.0,71.0,70,1.2,4970.0,0.0,1
2025-10-05,St Vincent and the Grenadines,Cuba,-9.0,0,0.8,38.0,70,2.0,2660.0,0.0,1
2025-10-08,Qatar,Oman,34.0,2,-0.6000000000000001,168.0,72,1.0,12096.0,2.0,0
2025-10-08,Saudi Arabia,Indonesia,73.0,3,-1.0,156.0,73,1.0,11388.0,3.0,1
2025-10-08,Ethiopia,Guinea-Bissau,-30.0,0,0.3999999999999999,67.0,70,1.2,4690.0,0.0,1
2025-10-08,Sierra Leone,Burkina Faso,-62.0,0,-0.6000000000000001,87.0,70,1.4,6090.0,0.0,0
2025-10-08,Djibouti,Egypt,-161.0,-6,-2.0,20.0,70,0.2,1400.0,-1.2000000000000002,0
2025-10-08,Libya,Cabo Verde,-56.0,-3,-0.6000000000000001,91.0,70,1.6,6370.0,-4.800000000000001,0
2025-10-08,Eswatini,Angola,-74.0,0,-0.6,53.0,70,0.4,3710.0,0.0,0
2025-10-08,Mauritius,Cameroon,-125.0,-6,-1.8,34.0,70,0.2,2380.0,-1.2000000000000002,0
2025-10-08,Niger,Congo,-10.0,0,1.6,85.0,70,2.0,5950.0,0.0,1
2025-10-08,Tanzania,Zambia,-17.0,0,-1.4,102.0,70,0.4,7140.0,0.0,0
2025-10-08,Comoros,Madagascar,-10.0,0,-0.6000000000000001,94.0,70,1.2,6580.0,0.0,0
2025-10-08,Central African Republic,Ghana,-58.0,0,-1.2,84.0,70,0.8,5880.0,0.0,0
2025-10-08,Chad,Mali,-123.0,0,-0.9999999999999999,35.0,70,0.4,2450.0,0.0,0
2025-10-08,Gibraltar,New Caledonia,-38.0,0,-2.0,14.0,70,0.0,980.0,0.0,0
2025-10-08,St Vincent and the Grenadines,Cuba,-9.0,0,1.4,38.0,70,2.0,2660.0,0.0,1
2025-10-09,England,Wales,25.0,15,1.0,208.0,85,2.4,17680.0,36.0,1
2025-10-09,Poland,New Zealand,73.0,8,0.8,182.0,77,2.0,14014.0,16.0,1
2025-10-09,Romania,Moldova,104.0,0,1.4,167.0,70,1.4,11690.0,0.0,1
2025-10-09,Morocco,Bahrain,62.0,10,2.8,198.0,80,3.0,15840.0,30.0,1
2025-10-09,Grenada,British Virgin Islands,35.0,0,1.8,39.0,70,2.0,2730.0,0.0,1
2025-10-09,Burundi,Kenya,-34.0,0,0.0,76.0,70,1.4,5320.0,0.0,0
2025-10-09,Algeria,Somalia,161.0,6,1.8,171.0,76,2.0,12996.0,12.0,1
2025-10-09,Botswana,Uganda,-57.0,0,-1.2,65.0,70,0.8,4550.0,0.0,0
2025-10-09,Mozambique,Guinea,-17.0,0,0.19999999999999996,113.0,70,1.2,7910.0,0.0,0
2025-10-09,Malawi,Equatorial Guinea,-39.0,0,0.3999999999999999,79.0,70,1.4,5530.0,0.0,1
2025-10-09,Scotland,Greece,-4.0,6,-1.0,160.0,76,1.4,12160.0,8.399999999999999,1
2025-10-09,Belarus,Denmark,-77.0,-9,-0.8,115.0,70,1.2,8050.0,-10.799999999999999,0
2025-10-09,Malta,Netherlands,-164.0,-13,-1.2000000000000002,41.0,70,1.0,2870.0,-13.0,0
2025-10-09,Finland,Lithuania,75.0,0,0.20000000000000007,148.0,70,0.8,10360.0,0.0,1
2025-10-09,Austria,San Marino,188.0,8,2.4,190.0,78,2.4,14820.0,19.2,1
2025-10-09,Cyprus,Bosnia and Herzegovina,-48.0,-4,-1.4,89.0,70,0.4,6230.0,-1.6,0
2025-10-09,Faroe Islands,Montenegro,-66.0,0,0.3999999999999999,72.0,70,1.2,5040.0,0.0,1
2025-10-09,Czechia,Croatia,-34.0,-5,-0.3999999999999999,166.0,77,2.0,12782.0,-10.0,0
2025-10-09,Tajikistan,Maldives,60.0,0,1.2,109.0,70,2.0,7630.0,0.0,1
2025-10-09,Timor-Leste,Philippines,-48.0,0,-1.4,16.0,70,0.6,1120.0,0.0,0
2025-10-09,Brunei Darussalam,Yemen,-28.0,0,-0.19999999999999996,29.0,70,0.8,2030.0,0.0,0
2025-10-09,Lebanon,Bhutan,70.0,0,0.3999999999999999,98.0,70,1.2,6860.0,0.0,1
2025-10-09,Singapore,India,-35.0,0,0.6000000000000001,51.0,70,1.6,3570.0,0.0,0
2025-10-09,Bangladesh,Hong Kong,-40.0,0,0.0,26.0,70,1.6,1820.0,0.0,0
2025-10-09,Sri Lanka,Turkmenistan,-58.0,0,-0.6000000000000001,12.0,70,1.4,840.0,0.0,1
2025-10-09,Thailand,Chinese Taipei,66.0,0,1.2000000000000002,112.0,70,1.8,7840.0,0.0,1
2025-10-09,Pakistan,Afghanistan,-45.0,0,0.0,15.0,70,0.0,1050.0,0.0,0
2025-10-09,Syria,Myanmar,75.0,0,-0.6000000000000001,120.0,70,1.4,8400.0,0.0,1
2025-10-09,Laos,Malaysia,-55.0,0,-1.2,25.0,70,0.8,1750.0,0.0,0
2025-10-09,Vietnam,Nepal,60.0,0,1.4,96.0,70,2.4,6720.0,0.0,1
2025-10-09,Liberia,Namibia,-38.0,0,-0.8,69.0,70,0.8,4830.0,0.0,1
2025-10-09,Nicaragua,Haiti,-45.0,2,0.4,81.0,70,1.0,5670.0,2.0,0
2025-10-09,Honduras,Costa Rica,-27.0,0,0.20000000000000018,135.0,70,1.6,9450.0,0.0,0
2025-10-10,Argentina,Venezuela,39.0,16,0.8,211.0,86,2.0,18146.0,32.0,1
2025-10-10,Chile,Peru,-6.0,1,0.0,163.0,76,0.4,12388.0,0.4,1
2025-10-10,Canada,Australia,-13.0,1,-0.7999999999999998,174.0,75,2.2,13050.0,2.2,0
2025-10-10,Russia,IR Iran,-15.0,-5,0.20000000000000018,178.0,70,2.2,12460.0,-11.0,1
2025-10-10,Japan,Paraguay,41.0,3,-0.6000000000000001,196.0,78,1.0,15288.0,3.0,0
2025-10-10,Uzbekistan,Kuwait,74.0,1,1.4,152.0,71,1.8,10792.0,1.8,1
2025-10-10,Jordan,Bolivia,15.0,-1,0.0,144.0,69,1.4,9936.0,-1.4,0
2025-10-10,Korea Republic,Brazil,-18.0,-7,0.8000000000000003,189.0,77,2.2,14553.0,-15.400000000000002,0
2025-10-10,Uruguay,Dominican Republic,135.0,11,0.8,201.0,81,1.6,16281.0,17.6,1
2025-10-10,United States,Ecuador,-73.0,1,0.0,112.0,78,1.4,8736.0,1.4,0
2025-10-10,Togo,Congo DR,-61.0,-3,-1.0,93.0,70,1.4,6510.0,-4.199999999999999,0
2025-10-10,South Sudan,Senegal,-151.0,-9,-2.2,40.0,70,0.4,2800.0,-3.6,0
2025-10-10,Sudan,Mauritania,-8.0,0,-0.4,92.0,70,0.6,6440.0,0.0,0
2025-10-10,Lesotho,Nigeria,-114.0,-8,-1.0,59.0,70,0.8,4130.0,-6.4,0
2025-10-10,Rwanda,Benin,-41.0,0,-0.5999999999999999,82.0,70,0.8,5740.0,0.0,0
2025-10-10,South Africa,Zimbabwe,65.0,2,1.8000000000000003,153.0,72,2.2,11016.0,4.4,0
2025-10-10,The Gambia,Gabon,-51.0,0,0.0,77.0,70,2.0,5390.0,0.0,0
2025-10-10,Seychelles,Côte d'Ivoire,-168.0,-8,-1.6,11.0,70,0.0,770.0,-0.0,0
2025-10-10,Tunisia,São Tomé and Príncipe,154.0,4,2.4,176.0,74,2.4,13024.0,9.6,1
2025-10-10,Northern Ireland,Slovakia,-31.0,0,0.0,139.0,70,1.2,9730.0,0.0,1
2025-10-10,Germany,Luxembourg,74.0,13,0.6000000000000001,199.0,83,0.8,16517.0,10.4,1
2025-10-10,Kosovo,Slovenia,-53.0,0,0.3999999999999999,108.0,70,2.4,7560.0,0.0,0
2025-10-10,Sweden,Switzerland,-13.0,-2,-1.0,184.0,77,2.0,14168.0,-4.0,0
2025-10-10,Iceland,Ukraine,-47.0,-7,0.3999999999999999,141.0,70,1.2,9870.0,-8.4,0
2025-10-10,France,Azerbaijan,111.0,15,2.0,210.0,85,2.4,17850.0,36.0,1
2025-10-10,Kazakhstan,Liechtenstein,94.0,0,0.6,103.0,70,0.6,7210.0,0.0,1
2025-10-10,Belgium,North Macedonia,66.0,13,1.0,206.0,83,2.6,17098.0,33.800000000000004,0
2025-10-10,Suriname,Guatemala,-31.0,0,0.0,74.0,70,1.0,5180.0,0.0,0
2025-10-10,El Salvador,Panama,-43.0,0,-1.0,132.0,70,0.8,9240.0,0.0,0
2025-10-10,Bermuda,Trinidad and Tobago,-69.0,0,0.6,42.0,70,1.2,2940.0,0.0,0
2025-10-10,Curaçao,Jamaica,-27.0,-2,-0.6000000000000001,124.0,68,1.2,8432.0,-2.4,1
2025-10-11,Grenada,Cuba,-8.0,0,1.7999999999999998,39.0,70,2.4,2730.0,0.0,1
2025-10-11,Mexico,Colombia,-8.0,-2,0.40000000000000013,195.0,78,2.2,15210.0,-4.4,0
2025-10-11,United Arab Emirates,Oman,9.0,0,0.6000000000000001,143.0,70,2.2,10010.0,0.0,1
2025-10-11,Iraq,Indonesia,74.0,1,0.40000000000000013,157.0,71,1.8,11147.0,1.8,1
2025-10-11,Spain,Georgia,63.0,14,0.20000000000000018,209.0,84,2.2,17556.0,30.800000000000004,1
2025-10-11,Bulgaria,Turkey,19.0,-7,-1.6,131.0,70,0.2,9170.0,-1.4000000000000001,0
2025-10-11,Hungary,Armenia,64.0,6,0.0,180.0,76,0.8,13680.0,4.800000000000001,1
2025-10-11,Portugal,Republic of Ireland,54.0,14,1.4000000000000001,204.0,84,2.6,17136.0,36.4,1
2025-10-11,Norway,Israel,32.0,8,1.2,165.0,78,3.0,12870.0,24.0,1
2025-10-11,Estonia,Italy,-112.0,-12,-1.2,90.0,70,0.8,6300.0,-9.600000000000001,0
2025-10-11,Latvia,Andorra,32.0,0,0.2,75.0,70,0.4,5250.0,0.0,0
2025-10-11,Serbia,Albania,32.0,7,-0.20000000000000018,177.0,77,2.0,13629.0,14.0,0
2025-10-12,Malta,Bosnia and Herzegovina,-96.0,-4,-0.3999999999999999,41.0,70,1.0,2870.0,-4.0,0
2025-10-12,Burkina Faso,Ethiopia,82.0,0,0.8,149.0,70,2.0,10430.0,0.0,1
2025-10-12,Djibouti,Sierra Leone,-67.0,0,-1.4,20.0,70,0.0,1400.0,0.0,0
2025-10-12,Egypt,Guinea-Bissau,84.0,6,1.8,181.0,76,2.6,13756.0,15.600000000000001,1
2025-10-12,Zambia,Niger,34.0,0,-0.19999999999999996,119.0,70,1.8,8330.0,0.0,0
2025-10-12,Chad,Central African Republic,-49.0,0,-0.4,35.0,70,0.4,2450.0,0.0,0
2025-10-12,Ghana,Comoros,48.0,0,0.8,142.0,70,2.0,9940.0,0.0,1
2025-10-12,Mali,Madagascar,54.0,0,-0.40000000000000013,158.0,70,1.4,11060.0,0.0,1
2025-10-12,Scotland,Belarus,45.0,6,1.4,160.0,76,2.0,12160.0,12.0,1
2025-10-12,Denmark,Greece,28.0,9,0.8,192.0,79,2.6,15168.0,23.400000000000002,1
2025-10-12,Netherlands,Finland,57.0,13,1.4000000000000001,205.0,83,2.6,17015.0,33.800000000000004,1
2025-10-12,Lithuania,Poland,-109.0,-7,-1.6,73.0,70,0.4,5110.0,-2.8000000000000003,0
2025-10-12,San Marino,Cyprus,-87.0,0,-0.6,2.0,70,0.0,140.0,0.0,0
2025-10-12,Romania,Austria,-23.0,-8,-1.6,167.0,70,1.4,11690.0,-11.2,1
2025-10-12,Faroe Islands,Czechia,-94.0,-7,0.19999999999999996,72.0,70,1.8,5040.0,-12.6,1
2025-10-12,Croatia,Gibraltar,186.0,12,2.6,200.0,82,2.6,16400.0,31.200000000000003,1
2025-10-13,Montenegro,Liechtenstein,129.0,0,0.2,138.0,70,0.2,9660.0,0.0,1
2025-10-13,Uzbekistan,Uruguay,-49.0,-10,0.20000000000000018,152.0,71,2.2,10792.0,-22.0,0
2025-10-13,South Sudan,Togo,-53.0,0,-0.4,40.0,70,0.4,2800.0,0.0,0
2025-10-13,Lesotho,Zimbabwe,-29.0,0,0.4,59.0,70,0.8,4130.0,0.0,1
2025-10-13,Cabo Verde,Eswatini,94.0,3,1.6,147.0,73,2.2,10731.0,6.6000000000000005,1
2025-10-13,Cameroon,Angola,32.0,6,1.0,159.0,76,2.0,12084.0,12.0,0
2025-10-13,Mauritius,Libya,-57.0,0,-1.4000000000000001,34.0,70,0.2,2380.0,0.0,0
2025-10-13,Equatorial Guinea,Liberia,49.0,0,-0.5999999999999999,118.0,70,0.8,8260.0,0.0,0
2025-10-13,São Tomé and Príncipe,Malawi,-57.0,0,-1.4,22.0,70,0.0,1540.0,0.0,1
2025-10-13,Tunisia,Namibia,69.0,4,1.0,176.0,74,2.4,13024.0,9.6,1
2025-10-13,Northern Ireland,Germany,-60.0,-13,0.6000000000000001,139.0,70,1.8,9730.0,-23.400000000000002,0
2025-10-13,Slovakia,Luxembourg,45.0,0,1.0,170.0,70,1.2,11900.0,0.0,1
2025-10-13,Slovenia,Switzerland,-36.0,-9,-1.4,161.0,70,1.6,11270.0,-14.4,0
2025-10-13,Sweden,Kosovo,76.0,7,-0.6000000000000001,184.0,77,1.4,14168.0,9.799999999999999,0
2025-10-13,Iceland,France,-69.0,-15,-1.2,141.0,70,1.2,9870.0,-18.0,0
2025-10-13,Ukraine,Azerbaijan,89.0,7,0.9999999999999999,188.0,77,1.4,14476.0,9.799999999999999,1
2025-10-13,Wales,Belgium,-23.0,-13,-1.0000000000000002,183.0,70,1.2,12810.0,-15.6,0
2025-10-13,North Macedonia,Kazakhstan,37.0,0,1.0,140.0,70,1.6,9800.0,0.0,0
2025-10-13,Honduras,Haiti,9.0,2,0.0,135.0,70,1.2,9450.0,2.4,1
2025-10-13,Costa Rica,Nicaragua,81.0,0,0.19999999999999996,162.0,70,1.0,11340.0,0.0,1
2025-10-14,Albania,Jordan,1.0,1,0.8000000000000003,145.0,70,2.2,10150.0,2.2,1
2025-10-14,Japan,Brazil,-11.0,-6,-1.0,196.0,78,1.0,15288.0,-6.0,1
2025-10-14,IR Iran,Tanzania,91.0,5,0.9999999999999999,193.0,75,1.4,14475.0,7.0,1
2025-10-14,Canada,Colombia,-29.0,-5,-0.20000000000000018,174.0,75,2.0,13050.0,-10.0,0
2025-10-14,Korea Republic,Paraguay,34.0,2,0.3999999999999999,189.0,77,2.0,14553.0,4.0,1
